cod,nome,uf
130390,SÃO PAULO DE OLIVENÇA,AM
241260,SÃO PAULO DO POTENGI,RN
241270,SÃO PEDRO (RN),RN
355040,SÃO PEDRO (SP),SP
211153,SÃO PEDRO DA ÁGUA BRANCA,MA
330520,SÃO PEDRO DA ALDEIA,RJ
510740,SÃO PEDRO DA CIPA,MT
431935,SÃO PEDRO DA SERRA,RS
316390,SÃO PEDRO DA UNIÃO,MG
431936,SÃO PEDRO DAS MISSÕES,RS
421725,SÃO PEDRO DE ALCÂNTARA,SC
431937,SÃO PEDRO DO BUTIÁ,RS
412575,SÃO PEDRO DO IGUAÇU,PR
412580,SÃO PEDRO DO IVAÍ,PR
412590,SÃO PEDRO DO PARANÁ,PR
221050,SÃO PEDRO DO PIAUÍ,PI
316410,SÃO PEDRO DO SUAÇUÍ,MG
431940,SÃO PEDRO DO SUL,RS
355050,SÃO PEDRO DO TURVO,SP
211157,SÃO PEDRO DOS CRENTES,MA
316400,SÃO PEDRO DOS FERROS,MG
241280,SÃO RAFAEL,RN
211160,SÃO RAIMUNDO DAS MANGABEIRAS,MA
211163,SÃO RAIMUNDO DO DOCA BEZERRA,MA
221060,SÃO RAIMUNDO NONATO,PI
211167,SÃO ROBERTO,MA
316420,SÃO ROMÃO,MG
355060,SÃO ROQUE,SP
316430,SÃO ROQUE DE MINAS,MG
320495,SÃO ROQUE DO CANAÃ,ES
172025,SÃO SALVADOR DO TOCANTINS,TO
270880,SÃO SEBASTIÃO (AL),AL
355070,SÃO SEBASTIÃO (SP),SP
412600,SÃO SEBASTIÃO DA AMOREIRA,PR
316440,SÃO SEBASTIÃO DA BELA VISTA,MG
150770,SÃO SEBASTIÃO DA BOA VISTA,PA
355080,SÃO SEBASTIÃO DA GRAMA,SP
316443,SÃO SEBASTIÃO DA VARGEM ALEGRE,MG
251510,SÃO SEBASTIÃO DE LAGOA DE ROÇA,PB
330530,SÃO SEBASTIÃO DO ALTO,RJ
316447,SÃO SEBASTIÃO DO ANTA,MG
431950,SÃO SEBASTIÃO DO CAÍ,RS
316450,SÃO SEBASTIÃO DO MARANHÃO,MG
316460,SÃO SEBASTIÃO DO OESTE,MG
316470,SÃO SEBASTIÃO DO PARAÍSO,MG
292950,SÃO SEBASTIÃO DO PASSÉ,BA
316480,SÃO SEBASTIÃO DO RIO PRETO,MG
316490,SÃO SEBASTIÃO DO RIO VERDE,MG
172030,SÃO SEBASTIÃO DO TOCANTINS,TO
130395,SÃO SEBASTIÃO DO UATUMÃ,AM
251520,SÃO SEBASTIÃO DO UMBUZEIRO,PB
431960,SÃO SEPÉ,RS
522040,SÃO SIMÃO (GO),GO
355090,SÃO SIMÃO (SP),SP
316520,SÃO THOMÉ DAS LETRAS,MG
316500,SÃO TIAGO,MG
316510,SÃO TOMÁS DE AQUINO,MG
412610,SÃO TOMÉ (PR),PR
241290,SÃO TOMÉ (RN),RN
431970,SÃO VALENTIM,RS
431971,SÃO VALENTIM DO SUL,RS
172049,SÃO VALÉRIO,TO
431973,SÃO VALÉRIO DO SUL,RS
431975,SÃO VENDELINO,RS
241300,SÃO VICENTE (RN),RN
355100,SÃO VICENTE (SP),SP
316530,SÃO VICENTE DE MINAS,MG
251540,SÃO VICENTE DO SERIDÓ,PB
431980,SÃO VICENTE DO SUL,RS
211170,SÃO VICENTE FERRER,MA
261380,SÃO VICENTE FÉRRER,PE
251530,SAPÉ,PB
292960,SAPEAÇU,BA
510787,SAPEZAL,MT
431990,SAPIRANGA,RS
412620,SAPOPEMA,PR
316540,SAPUCAÍ-MIRIM,MG
150775,SAPUCAIA (PA),PA
330540,SAPUCAIA (RJ),RJ
432000,SAPUCAIA DO SUL,RS
330550,SAQUAREMA,RJ
412625,SARANDI (PR),PR
432010,SARANDI (RS),RS
355110,SARAPUÍ,SP
316550,SARDOÁ,MG
355120,SARUTAIÁ,SP
316553,SARZEDO,MG
292970,SÁTIRO DIAS,BA
270890,SATUBA,AL
211172,SATUBINHA,MA
292975,SAUBARA,BA
412627,SAUDADE DO IGUAÇU,PR
421730,SAUDADES,SC
292980,SAÚDE,BA
421740,SCHROEDER,SC
292990,SEABRA,BA
421750,SEARA,SC
355130,SEBASTIANÓPOLIS DO SUL,SP
221062,SEBASTIÃO BARROS,PI
293000,SEBASTIÃO LARANJEIRAS,BA
221063,SEBASTIÃO LEAL,PI
432020,SEBERI,RS
432023,SEDE NOVA,RS
432026,SEGREDO,RS
432030,SELBACH,RS
500780,SELVÍRIA,MS
316556,SEM-PEIXE,MG
120050,SENA MADUREIRA,AC
211174,SENADOR ALEXANDRE COSTA,MA
316557,SENADOR AMARAL,MG
522045,SENADOR CANEDO,GO
316560,SENADOR CORTES,MG
241310,SENADOR ELÓI DE SOUZA,RN
316570,SENADOR FIRMINO,MG
241320,SENADOR GEORGINO AVELINO,RN
120045,SENADOR GUIOMARD,AC
316580,SENADOR JOSÉ BENTO,MG
150780,SENADOR JOSÉ PORFÍRIO,PA
211176,SENADOR LA ROCQUE,MA
316590,SENADOR MODESTINO GONÇALVES,MG
231270,SENADOR POMPEU,CE
270895,SENADOR RUI PALMEIRA,AL
231280,SENADOR SÁ,CE
432032,SENADOR SALGADO FILHO,RS
412630,SENGÉS,PR
293010,SENHOR DO BONFIM,BA
316600,SENHORA DE OLIVEIRA,MG
316610,SENHORA DO PORTO,MG
316620,SENHORA DOS REMÉDIOS,MG
432035,SENTINELA DO SUL,RS
293020,SENTO SÉ,BA
432040,SERAFINA CORRÊA,RS
316630,SERICITA,MG
110150,SERINGUEIRAS,RO
432045,SÉRIO,RS
316640,SERITINGA,MG
330555,SEROPÉDICA,RJ
320500,SERRA,ES
421755,SERRA ALTA,SC
355140,SERRA AZUL,SP
316650,SERRA AZUL DE MINAS,MG
251550,SERRA BRANCA,PB
241030,SERRA CAIADA,RN
251560,SERRA DA RAIZ,PB
316660,SERRA DA SAUDADE,MG
241330,SERRA DE SÃO BENTO,RN
241335,SERRA DO MEL,RN
160005,SERRA DO NAVIO,AP
293015,SERRA DO RAMALHO,BA
316680,SERRA DO SALITRE,MG
316670,SERRA DOS AIMORÉS,MG
293030,SERRA DOURADA,BA
251570,SERRA GRANDE,PB
355160,SERRA NEGRA,SP
241340,SERRA NEGRA DO NORTE,RN
510788,SERRA NOVA DOURADA,MT
293040,SERRA PRETA,BA
251580,SERRA REDONDA,PB
261390,SERRA TALHADA,PE
355150,SERRANA,SP
316690,SERRANIA,MG
211178,SERRANO DO MARANHÃO,MA
522050,SERRANÓPOLIS,GO
316695,SERRANÓPOLIS DE MINAS,MG
412635,SERRANÓPOLIS DO IGUAÇU,PR
316700,SERRANOS,MG
251590,SERRARIA,PB
293050,SERRINHA (BA),BA
241350,SERRINHA (RN),RN
241355,SERRINHA DOS PINTOS,RN
261400,SERRITA,PE
316710,SERRO,MG
293060,SERROLÂNDIA,BA
412640,SERTANEJA,PR
261410,SERTÂNIA,PE
412650,SERTANÓPOLIS,PR
432050,SERTÃO,RS
432055,SERTÃO SANTANA,RS
251593,SERTÃOZINHO (PB),PB
355170,SERTÃOZINHO (SP),SP
355180,SETE BARRAS,SP
432057,SETE DE SETEMBRO,RS
316720,SETE LAGOAS,MG
500770,SETE QUEDAS,MS
316555,SETUBINHA,MG
432060,SEVERIANO DE ALMEIDA,RS
241360,SEVERIANO MELO,RN
355190,SEVERÍNIA,SP
421760,SIDERÓPOLIS,SC
500790,SIDROLÂNDIA,MS
221065,SIGEFREDO PACHECO,PI
330560,SILVA JARDIM,RJ
522060,SILVÂNIA,GO
172065,SILVANÓPOLIS,TO
432065,SILVEIRA MARTINS,RS
316730,SILVEIRÂNIA,MG
355200,SILVEIRAS,SP
130400,SILVES,AM
316740,SILVIANÓPOLIS,MG
280710,SIMÃO DIAS,SE
316750,SIMÃO PEREIRA,MG
221070,SIMÕES,PI
293070,SIMÕES FILHO,BA
522068,SIMOLÂNDIA,GO
316760,SIMONÉSIA,MG
221080,SIMPLÍCIO MENDES,PI
432067,SINIMBU,RS
510790,SINOP,MT
412660,SIQUEIRA CAMPOS,PR
261420,SIRINHAÉM,PE
280720,SIRIRI,SE
522070,SÍTIO D'ABADIA,GO
293075,SÍTIO DO MATO,BA
293076,SÍTIO DO QUINTO,BA
211180,SÍTIO NOVO (MA),MA
241370,SÍTIO NOVO (RN),RN
172080,SÍTIO NOVO DO TOCANTINS,TO
293077,SOBRADINHO (BA),BA
432070,SOBRADINHO (RS),RS
251597,SOBRADO,PB
231290,SOBRAL,CE
316770,SOBRÁLIA,MG
355210,SOCORRO,SP
221090,SOCORRO DO PIAUÍ,PI
251600,SOLÂNEA,PB
251610,SOLEDADE (PB),PB
432080,SOLEDADE (RS),RS
316780,SOLEDADE DE MINAS,MG
261440,SOLIDÃO,PE
231300,SOLONÓPOLE,CE
421770,SOMBRIO,SC
500793,SONORA,MS
320501,SOORETAMA,ES
355220,SOROCABA,SP
510792,SORRISO,MT
251615,SOSSÊGO,PB
150790,SOURE,PA
251620,SOUSA,PB
293080,SOUTO SOARES,BA
172085,SUCUPIRA,TO
211190,SUCUPIRA DO NORTE,MA
211195,SUCUPIRA DO RIACHÃO,MA
355230,SUD MENNUCCI,SP
421775,SUL BRASIL,SC
412665,SULINA,PR
355240,SUMARÉ,SP
251630,SUMÉ,PB
330570,SUMIDOURO,RJ
261450,SURUBIM,PE
221093,SUSSUAPARA,PI
355255,SUZANÁPOLIS,SP
355250,SUZANO,SP
432085,TABAÍ,RS
510794,TABAPORÃ,MT
355260,TABAPUÃ,SP
130406,TABATINGA (AM),AM
355270,TABATINGA (SP),SP
261460,TABIRA,PE
355280,TABOÃO DA SERRA,SP
293090,TABOCAS DO BREJO VELHO,BA
241380,TABOLEIRO GRANDE,RN
316790,TABULEIRO,MG
231310,TABULEIRO DO NORTE,CE
261470,TACAIMBÓ,PE
261480,TACARATU,PE
355290,TACIBA,SP
251640,TACIMA,PB
500795,TACURU,MS
355300,TAGUAÍ,SP
172090,TAGUATINGA,TO
355310,TAIAÇU,SP
150795,TAILÂNDIA,PA
421780,TAIÓ,SC
316800,TAIOBEIRAS,MG
172093,TAIPAS DO TOCANTINS,TO
241390,TAIPU,RN
355320,TAIÚVA,SP
172097,TALISMÃ,TO
261485,TAMANDARÉ,PE
412667,TAMARANA,PR
355330,TAMBAÚ,SP
412670,TAMBOARA,PR
231320,TAMBORIL,CE
221095,TAMBORIL DO PIAUÍ,PI
355340,TANABI,SP
241400,TANGARÁ (RN),RN
421790,TANGARÁ (SC),SC
510795,TANGARÁ DA SERRA,MT
330575,TANGUÁ,RJ
293100,TANHAÇU,BA
270900,TANQUE D'ARCA,AL
221097,TANQUE DO PIAUÍ,PI
293105,TANQUE NOVO,BA
293110,TANQUINHO,BA
316805,TAPARUBA,MG
130410,TAPAUÁ,AM
412680,TAPEJARA (PR),PR
432090,TAPEJARA (RS),RS
432100,TAPERA,RS
293120,TAPEROÁ (BA),BA
251650,TAPEROÁ (PB),PB
432110,TAPES,RS
316810,TAPIRA (MG),MG
412690,TAPIRA (PR),PR
316820,TAPIRAÍ (MG),MG
355350,TAPIRAÍ (SP),SP
293130,TAPIRAMUTÁ,BA
355360,TAPIRATIBA,SP
510800,TAPURAH,MT
432120,TAQUARA,RS
316830,TAQUARAÇU DE MINAS,MG
355365,TAQUARAL,SP
522100,TAQUARAL DE GOIÁS,GO
270910,TAQUARANA,AL
432130,TAQUARI,RS
355370,TAQUARITINGA,SP
261500,TAQUARITINGA DO NORTE,PE
355380,TAQUARITUBA,SP
355385,TAQUARIVAÍ,SP
432132,TAQUARUÇU DO SUL,RS
500797,TAQUARUSSU,MS
355390,TARABAI,SP
120060,TARAUACÁ,AC
231325,TARRAFAS,CE
160070,TARTARUGALZINHO,AP
355395,TARUMÃ,SP
316840,TARUMIRIM,MG
211200,TASSO FRAGOSO,MA
355400,TATUÍ,SP
231330,TAUÁ,CE
355410,TAUBATÉ,SP
251660,TAVARES (PB),PB
432135,TAVARES (RS),RS
130420,TEFÉ,AM
251670,TEIXEIRA,PB
293135,TEIXEIRA DE FREITAS,BA
412700,TEIXEIRA SOARES,PR
316850,TEIXEIRAS,MG
110155,TEIXEIRÓPOLIS,RO
231335,TEJUÇUOCA,CE
355420,TEJUPÁ,SP
412710,TELÊMACO BORBA,PR
280730,TELHA,SE
241410,TENENTE ANANIAS,RN
241415,TENENTE LAURENTINO CRUZ,RN
432140,TENENTE PORTELA,RS
251675,TENÓRIO,PB
293140,TEODORO SAMPAIO (BA),BA
355430,TEODORO SAMPAIO (SP),SP
293150,TEOFILÂNDIA,BA
316860,TEÓFILO OTONI,MG
293160,TEOLÂNDIA,BA
270915,TEOTÔNIO VILELA,AL
500800,TERENOS,MS
221100,TERESINA,PI
522108,TERESINA DE GOIÁS,GO
330580,TERESÓPOLIS,RJ
261510,TEREZINHA,PE
522119,TEREZÓPOLIS DE GOIÁS,GO
150796,TERRA ALTA,PA
412720,TERRA BOA,PR
432143,TERRA DE AREIA,RS
293170,TERRA NOVA (BA),BA
261520,TERRA NOVA (PE),PE
510805,TERRA NOVA DO NORTE,MT
412730,TERRA RICA,PR
412740,TERRA ROXA (PR),PR
355440,TERRA ROXA (SP),SP
150797,TERRA SANTA,PA
510810,TESOURO,MT
432145,TEUTÔNIA,RS
110160,THEOBROMA,RO
231340,TIANGUÁ,CE
412750,TIBAGI,PR
241105,TIBAU,RN
241420,TIBAU DO SUL,RN
355450,TIETÊ,SP
421795,TIGRINHOS,SC
421800,TIJUCAS,SC
412760,TIJUCAS DO SUL,PR
261530,TIMBAÚBA,PE
241430,TIMBAÚBA DOS BATISTAS,RN
421810,TIMBÉ DO SUL,SC
211210,TIMBIRAS,MA
421820,TIMBÓ,SC
421825,TIMBÓ GRANDE,SC
355460,TIMBURI,SP
211220,TIMON,MA
316870,TIMÓTEO,MG
432146,TIO HUGO,RS
316880,TIRADENTES,MG
432147,TIRADENTES DO SUL,RS
316890,TIROS,MG
280740,TOBIAS BARRETO,SE
172110,TOCANTÍNIA,TO
172120,TOCANTINÓPOLIS,TO
316900,TOCANTINS,MG
316905,TOCOS DO MOJI,MG
316910,TOLEDO (MG),MG
412770,TOLEDO (PR),PR
280750,TOMAR DO GERU,SE
412780,TOMAZINA,PR
316920,TOMBOS,MG
150800,TOMÉ-AÇU,PA
130423,TONANTINS,AM
261540,TORITAMA,PE
510820,TORIXORÉU,MT
432149,TOROPI,RS
355465,TORRE DE PEDRA,SP
432150,TORRES,RS
355470,TORRINHA,SP
241440,TOUROS,RN
355475,TRABIJU,SP
150803,TRACUATEUA,PA
261550,TRACUNHAÉM,PE
270920,TRAIPU,AL
150805,TRAIRÃO,PA
231350,TRAIRI,CE
330590,TRAJANO DE MORAES,RJ
432160,TRAMANDAÍ,RS
432162,TRAVESSEIRO,RS
293180,TREMEDAL,BA
355480,TREMEMBÉ,SP
432163,TRÊS ARROIOS,RS
421830,TRÊS BARRAS,SC
412785,TRÊS BARRAS DO PARANÁ,PR
432166,TRÊS CACHOEIRAS,RS
316930,TRÊS CORAÇÕES,MG
432170,TRÊS COROAS,RS
432180,TRÊS DE MAIO,RS
432183,TRÊS FORQUILHAS,RS
355490,TRÊS FRONTEIRAS,SP
500830,TRÊS LAGOAS,MS
316935,TRÊS MARIAS,MG
432185,TRÊS PALMEIRAS,RS
432190,TRÊS PASSOS,RS
316940,TRÊS PONTAS,MG
522130,TRÊS RANCHOS,GO
330600,TRÊS RIOS,RJ
421835,TREVISO,SC
421840,TREZE DE MAIO,SC
421850,TREZE TÍLIAS,SC
522140,TRINDADE (GO),GO
261560,TRINDADE (PE),PE
432195,TRINDADE DO SUL,RS
251680,TRIUNFO (PB),PB
261570,TRIUNFO (PE),PE
432200,TRIUNFO (RS),RS
241445,TRIUNFO POTIGUAR,RN
211223,TRIZIDELA DO VALE,MA
522145,TROMBAS,GO
421860,TROMBUDO CENTRAL,SC
421870,TUBARÃO,SC
293190,TUCANO,BA
150808,TUCUMÃ,PA
432210,TUCUNDUVA,RS
150810,TUCURUÍ,PA
211227,TUFILÂNDIA,MA
355495,TUIUTI,SP
316950,TUMIRITINGA,MG
421875,TUNÁPOLIS,SC
432215,TUNAS,RS
412788,TUNAS DO PARANÁ,PR
412790,TUNEIRAS DO OESTE,PR
211230,TUNTUM,MA
355500,TUPÃ,SP
316960,TUPACIGUARA,MG
261580,TUPANATINGA,PE
432218,TUPANCI DO SUL,RS
432220,TUPANCIRETÃ,RS
432225,TUPANDI,RS
432230,TUPARENDI,RS
261590,TUPARETAMA,PE
412795,TUPÃSSI,PR
355510,TUPI PAULISTA,SP
172125,TUPIRAMA,TO
172130,TUPIRATINS,TO
211240,TURIAÇU,MA
211245,TURILÂNDIA,MA
355520,TURIÚBA,SP
316970,TURMALINA (MG),MG
355530,TURMALINA (SP),SP
432232,TURUÇU,RS
231355,TURURU,CE
522150,TURVÂNIA,GO
522155,TURVELÂNDIA,GO
412796,TURVO (PR),PR
421880,TURVO (SC),SC
316980,TURVOLÂNDIA,MG
211250,TUTÓIA,MA
130426,UARINI,AM
293200,UAUÁ,BA
316990,UBÁ,MG
317000,UBAÍ,MG
293210,UBAÍRA,BA
293220,UBAITABA,BA
231360,UBAJARA,CE
317005,UBAPORANGA,MG
355535,UBARANA,SP
293230,UBATÃ,BA
355540,UBATUBA,SP
317010,UBERABA,MG
317020,UBERLÂNDIA,MG
355550,UBIRAJARA,SP
412800,UBIRATÃ,PR
432234,UBIRETAMA,RS
355560,UCHOA,SP
293240,UIBAÍ,BA
140070,UIRAMUTÃ,RR
522157,UIRAPURU,GO
251690,UIRAÚNA,PB
150812,ULIANÓPOLIS,PA
231370,UMARI,CE
241450,UMARIZAL,RN
280760,UMBAÚBA,SE
293245,UMBURANAS,BA
317030,UMBURATIBA,MG
251700,UMBUZEIRO,PB
231375,UMIRIM,CE
412810,UMUARAMA,PR
293250,UNA,BA
317040,UNAÍ,MG
221110,UNIÃO,PI
432235,UNIÃO DA SERRA,RS
412820,UNIÃO DA VITÓRIA,PR
317043,UNIÃO DE MINAS,MG
421885,UNIÃO DO OESTE,SC
510830,UNIÃO DO SUL,MT
270930,UNIÃO DOS PALMARES,AL
355570,UNIÃO PAULISTA,SP
412830,UNIFLOR,PR
432237,UNISTALDA,RS
241460,UPANEMA,RN
412840,URAÍ,PR
293260,URANDI,BA
355580,URÂNIA,SP
211260,URBANO SANTOS,MA
355590,URU,SP
522160,URUAÇU,GO
522170,URUANA,GO
317047,URUANA DE MINAS,MG
150815,URUARÁ,PA
421890,URUBICI,SC
231380,URUBURETAMA,CE
317050,URUCÂNIA,MG
130430,URUCARÁ,AM
293270,URUÇUCA,BA
221120,URUÇUÍ,PI
317052,URUCUIA,MG
130440,URUCURITUBA,AM
432240,URUGUAIANA,RS
231390,URUOCA,CE
110170,URUPÁ,RO
421895,URUPEMA,SC
355600,URUPÊS,SP
421900,URUSSANGA,SC
522180,URUTAÍ,GO
293280,UTINGA,BA
432250,VACARIA,RS
510835,VALE DE SÃO DOMINGOS,MT
110175,VALE DO ANARI,RO
110180,VALE DO PARAÍSO,RO
432253,VALE DO SOL,RS
432254,VALE REAL,RS
432252,VALE VERDE,RS
293290,VALENÇA (BA),BA
330610,VALENÇA (RJ),RJ
221130,VALENÇA DO PIAUÍ,PI
293300,VALENTE,BA
355610,VALENTIM GENTIL,SP
355620,VALINHOS,SP
355630,VALPARAÍSO,SP
522185,VALPARAÍSO DE GOIÁS,GO
432255,VANINI,RS
421910,VARGEÃO,SC
421915,VARGEM (SC),SC
355635,VARGEM (SP),SP
317057,VARGEM ALEGRE,MG
320503,VARGEM ALTA,ES
317060,VARGEM BONITA (MG),MG
421917,VARGEM BONITA (SC),SC
211270,VARGEM GRANDE,MA
317065,VARGEM GRANDE DO RIO PARDO,MG
355640,VARGEM GRANDE DO SUL,SP
355645,VARGEM GRANDE PAULISTA,SP
317070,VARGINHA,MG
522190,VARJÃO,GO
317075,VARJÃO DE MINAS,MG
231395,VARJOTA,CE
330615,VARRE-SAI,RJ
251710,VÁRZEA (PB),PB
241470,VÁRZEA (RN),RN
231400,VÁRZEA ALEGRE,CE
221135,VÁRZEA BRANCA,PI
317080,VÁRZEA DA PALMA,MG
293305,VÁRZEA DA ROÇA,BA
293310,VÁRZEA DO POÇO,BA
510840,VÁRZEA GRANDE (MT),MT
221140,VÁRZEA GRANDE (PI),PI
293315,VÁRZEA NOVA,BA
355650,VÁRZEA PAULISTA,SP
293317,VARZEDO,BA
317090,VARZELÂNDIA,MG
330620,VASSOURAS,RJ
317100,VAZANTE,MG
432260,VENÂNCIO AIRES,RS
320506,VENDA NOVA DO IMIGRANTE,ES
241475,VENHA-VER,RN
412853,VENTANIA,PR
261600,VENTUROSA,PE
510850,VERA,MT
293320,VERA CRUZ (BA),BA
241480,VERA CRUZ (RN),RN
432270,VERA CRUZ (RS),RS
355660,VERA CRUZ (SP),SP
412855,VERA CRUZ DO OESTE,PR
221150,VERA MENDES,PI
432280,VERANÓPOLIS,RS
261610,VERDEJANTE,PE
317103,VERDELÂNDIA,MG
412860,VERÊ,PR
293325,VEREDA,BA
317107,VEREDINHA,MG
317110,VERÍSSIMO,MG
317115,VERMELHO NOVO,MG
261618,VERTENTE DO LÉRIO,PE
261620,VERTENTES,PE
317120,VESPASIANO,MG
432285,VESPASIANO CORRÊA,RS
432290,VIADUTOS,RS
432300,VIAMÃO,RS
320510,VIANA (ES),ES
211280,VIANA (MA),MA
522200,VIANÓPOLIS,GO
261630,VICÊNCIA,PE
432310,VICENTE DUTRA,RS
500840,VICENTINA,MS
522205,VICENTINÓPOLIS,GO
270940,VIÇOSA (AL),AL
317130,VIÇOSA (MG),MG
241490,VIÇOSA (RN),RN
231410,VIÇOSA DO CEARÁ,CE
432320,VICTOR GRAEFF,RS
421920,VIDAL RAMOS,SC
421930,VIDEIRA,SC
317140,VIEIRAS,MG
251720,VIEIRÓPOLIS,PB
150820,VIGIA,PA
510550,VILA BELA DA SANTÍSSIMA TRINDADE,MT
522220,VILA BOA,GO
241500,VILA FLOR,RN
432330,VILA FLORES,RS
432335,VILA LÂNGARO,RS
432340,VILA MARIA,RS
221160,VILA NOVA DO PIAUÍ,PI
432345,VILA NOVA DO SUL,RS
211285,VILA NOVA DOS MARTÍRIOS,MA
320515,VILA PAVÃO,ES
522230,VILA PROPÍCIO,GO
510860,VILA RICA,MT
320517,VILA VALÉRIO,ES
320520,VILA VELHA,ES
110030,VILHENA,RO
355670,VINHEDO,SP
355680,VIRADOURO,SP
317160,VIRGEM DA LAPA,MG
317170,VIRGÍNIA,MG
317180,VIRGINÓPOLIS,MG
317190,VIRGOLÂNDIA,MG
412865,VIRMOND,PR
317200,VISCONDE DO RIO BRANCO,MG
150830,VISEU,PA
432350,VISTA ALEGRE,RS
355690,VISTA ALEGRE DO ALTO,SP
432360,VISTA ALEGRE DO PRATA,RS
432370,VISTA GAÚCHA,RS
250550,VISTA SERRANA,PB
421935,VITOR MEIRELES,SC
320530,VITÓRIA,ES
355695,VITÓRIA BRASIL,SP
293330,VITÓRIA DA CONQUISTA,BA
432375,VITÓRIA DAS MISSÕES,RS
261640,VITÓRIA DE SANTO ANTÃO,PE
160080,VITÓRIA DO JARI,AP
211290,VITÓRIA DO MEARIM,MA
150835,VITÓRIA DO XINGU,PA
412870,VITORINO,PR
211300,VITORINO FREIRE,MA
317210,VOLTA GRANDE,MG
330630,VOLTA REDONDA,RJ
355700,VOTORANTIM,SP
355710,VOTUPORANGA,SP
293340,WAGNER,BA
221170,WALL FERRAZ,PI
172208,WANDERLÂNDIA,TO
293345,WANDERLEY,BA
317220,WENCESLAU BRAZ (MG),MG
412850,WENCESLAU BRAZ (PR),PR
293350,WENCESLAU GUIMARÃES,BA
432377,WESTFÁLIA,RS
421940,WITMARSUM,SC
172210,XAMBIOÁ,TO
412880,XAMBRÊ,PR
432380,XANGRI-LÁ,RS
421950,XANXERÊ,SC
120070,XAPURI,AC
421960,XAVANTINA,SC
421970,XAXIM,SC
261650,XEXÉU,PE
150840,XINGUARA,PA
293360,XIQUE-XIQUE,BA
251740,ZABELÊ,PB
355715,ZACARIAS,SP
211400,ZÉ DOCA,MA
421985,ZORTÉA,SC
